zip_code,zone,Latitude,Longitude,month,p50,temp_mean,dtr,ref_humid,sunshine,wind_run,eto
94293,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94293,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94293,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94293,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94293,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94293,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94293,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94294,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94294,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94294,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94294,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94294,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94294,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94294,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94294,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94294,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94294,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94294,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94295,Sacramento Sacramento County,38.58,-121.49,Jan,82.93,7.3,8.8,83,50,3.1,0.95
94295,Sacramento Sacramento County,38.58,-121.49,Feb,54.69,10.3,10.9,77,67,3.5,1.75
94295,Sacramento Sacramento County,38.58,-121.49,Mar,51.7,11.9,12.2,72,75,4,2.74
94295,Sacramento Sacramento County,38.58,-121.49,Apr,22.75,14.6,14.7,65,83,4.3,4.18
94295,Sacramento Sacramento County,38.58,-121.49,May,4.59,18.3,16.9,59,90,4.6,5.86
94295,Sacramento Sacramento County,38.58,-121.49,Jun,0.99,21.7,18.4,56,91,4.7,7.11
94295,Sacramento Sacramento County,38.58,-121.49,Jul,0,23.8,19.9,54,94,4.4,7.67
94295,Sacramento Sacramento County,38.58,-121.49,Aug,0.12,23.4,19.4,56,93,4.2,6.83
94295,Sacramento Sacramento County,38.58,-121.49,Sep,2.39,21.5,18.1,58,91,3.7,5.31
94295,Sacramento Sacramento County,38.58,-121.49,Oct,13.25,17.6,16,63,84,3.2,3.34
94295,Sacramento Sacramento County,38.58,-121.49,Nov,50.38,11.6,11.6,76,63,3,1.52
94295,Sacramento Sacramento County,38.58,-121.49,Dec,57.4,7.3,8.8,83,49,3.1,0.87
94296,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94296,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94296,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94296,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94296,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94296,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94296,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94296,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94296,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94296,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94296,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94296,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94297,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94297,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94297,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94297,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94297,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94297,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94297,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94297,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94297,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94297,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94297,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94297,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94298,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94298,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94298,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94298,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94298,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94298,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94298,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94298,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94298,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94298,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94298,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94298,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94299,Sacramento Sacramento County,38.58,-121.49,Jan,85.14,7.2,8.7,83,50,3.1,0.94
94299,Sacramento Sacramento County,38.58,-121.49,Feb,58.49,10.3,10.7,77,67,3.5,1.74
94299,Sacramento Sacramento County,38.58,-121.49,Mar,55.48,12,11.9,71,75,4,2.78
94299,Sacramento Sacramento County,38.58,-121.49,Apr,23.45,14.6,14.5,65,83,4.2,4.15
94299,Sacramento Sacramento County,38.58,-121.49,May,4.35,18.4,16.8,59,90,4.5,5.86
94299,Sacramento Sacramento County,38.58,-121.49,Jun,1.11,21.9,18.3,55,93,4.7,7.27
94299,Sacramento Sacramento County,38.58,-121.49,Jul,0,24,19.8,53,95,4.3,7.76
94299,Sacramento Sacramento County,38.58,-121.49,Aug,0.16,23.6,19.3,56,94,4.1,6.83
94299,Sacramento Sacramento County,38.58,-121.49,Sep,2.87,21.6,18,57,92,3.7,5.38
94299,Sacramento Sacramento County,38.58,-121.49,Oct,14.61,17.5,15.8,63,84,3.1,3.28
94299,Sacramento Sacramento County,38.58,-121.49,Nov,56.39,11.6,11.4,76,64,3,1.51
94299,Sacramento Sacramento County,38.58,-121.49,Dec,59.16,7.3,8.6,83,49,3.1,0.87
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,May,16.76,8.7,18.3,38,76,4.6,5.07
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Sep,25.65,11.9,18.3,45,79,4,4.45
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94301,Palo Alto Santa Clara County,37.4457966,-122.1575745,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94302,Palo Alto Santa Clara County,37.44,-122.14,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94302,Palo Alto Santa Clara County,37.44,-122.14,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94302,Palo Alto Santa Clara County,37.44,-122.14,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94302,Palo Alto Santa Clara County,37.44,-122.14,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94302,Palo Alto Santa Clara County,37.44,-122.14,May,16.76,8.7,18.3,38,76,4.6,5.07
94302,Palo Alto Santa Clara County,37.44,-122.14,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94302,Palo Alto Santa Clara County,37.44,-122.14,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94302,Palo Alto Santa Clara County,37.44,-122.14,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94302,Palo Alto Santa Clara County,37.44,-122.14,Sep,25.65,11.9,18.3,45,79,4,4.45
94302,Palo Alto Santa Clara County,37.44,-122.14,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94302,Palo Alto Santa Clara County,37.44,-122.14,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94302,Palo Alto Santa Clara County,37.44,-122.14,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,May,16.76,8.7,18.3,38,76,4.6,5.07
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Sep,25.65,11.9,18.3,45,79,4,4.45
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94303,East Palo Alto Santa Clara County,37.4688273,-122.1410751,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,May,16.76,8.7,18.3,38,76,4.6,5.07
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Sep,25.65,11.9,18.3,45,79,4,4.45
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94303,Palo Alto Santa Clara County,37.4530553,-122.1178261,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Jan,30.09,-2.5,14.9,63,67,3.4,1.16
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Feb,24.27,-0.1,15.1,58,71,3.8,1.76
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Mar,28.12,2.4,14.9,50,70,4.5,2.69
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Apr,15.38,6.6,16.7,42,75,4.8,4.15
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,May,14.56,11.6,18.5,36,78,4.6,5.77
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Jun,7.33,16.7,20.2,30,84,4.5,7.54
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Jul,27.14,20.4,19,38,77,4.3,7.46
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Aug,38.12,19.2,18.1,43,77,4.2,6.43
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Sep,22.04,14.8,18.4,43,81,4.1,5.08
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Oct,18.4,9.5,17.7,47,79,3.8,3.34
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Nov,23.36,3,15.4,55,69,3.6,1.85
94304,Palo Alto Santa Clara County,37.3813444,-122.1802812,Dec,22.52,-1.9,14.8,62,67,3.4,1.15
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Jan,30.09,-2.5,14.9,63,67,3.4,1.16
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Feb,24.27,-0.1,15.1,58,71,3.8,1.76
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Mar,28.12,2.4,14.9,50,70,4.5,2.69
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Apr,15.38,6.6,16.7,42,75,4.8,4.15
94305,Stanford Santa Clara County,37.4135757,-122.1689284,May,14.56,11.6,18.5,36,78,4.6,5.77
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Jun,7.33,16.7,20.2,30,84,4.5,7.54
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Jul,27.14,20.4,19,38,77,4.3,7.46
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Aug,38.12,19.2,18.1,43,77,4.2,6.43
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Sep,22.04,14.8,18.4,43,81,4.1,5.08
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Oct,18.4,9.5,17.7,47,79,3.8,3.34
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Nov,23.36,3,15.4,55,69,3.6,1.85
94305,Stanford Santa Clara County,37.4135757,-122.1689284,Dec,22.52,-1.9,14.8,62,67,3.4,1.15
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Jan,30.09,-2.5,14.9,63,67,3.4,1.16
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Feb,24.27,-0.1,15.1,58,71,3.8,1.76
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Mar,28.12,2.4,14.9,50,70,4.5,2.69
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Apr,15.38,6.6,16.7,42,75,4.8,4.15
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,May,14.56,11.6,18.5,36,78,4.6,5.77
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Jun,7.33,16.7,20.2,30,84,4.5,7.54
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Jul,27.14,20.4,19,38,77,4.3,7.46
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Aug,38.12,19.2,18.1,43,77,4.2,6.43
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Sep,22.04,14.8,18.4,43,81,4.1,5.08
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Oct,18.4,9.5,17.7,47,79,3.8,3.34
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Nov,23.36,3,15.4,55,69,3.6,1.85
94305,Palo Alto Santa Clara County,37.4135757,-122.1689284,Dec,22.52,-1.9,14.8,62,67,3.4,1.15
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,May,16.76,8.7,18.3,38,76,4.6,5.07
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Sep,25.65,11.9,18.3,45,79,4,4.45
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94306,Palo Alto Santa Clara County,37.4177563,-122.1235054,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,May,16.76,8.7,18.3,38,76,4.6,5.07
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Sep,25.65,11.9,18.3,45,79,4,4.45
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94307,Palo Alto San Mateo County,37.4688273,-122.1410751,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,May,16.76,8.7,18.3,38,76,4.6,5.07
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Sep,25.65,11.9,18.3,45,79,4,4.45
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94308,Palo Alto San Mateo County,37.4418834,-122.1430195,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94309,Stanford Santa Clara County,37.42,-122.17,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94309,Stanford Santa Clara County,37.42,-122.17,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94309,Stanford Santa Clara County,37.42,-122.17,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94309,Stanford Santa Clara County,37.42,-122.17,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94309,Stanford Santa Clara County,37.42,-122.17,May,16.76,8.7,18.3,38,76,4.6,5.07
94309,Stanford Santa Clara County,37.42,-122.17,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94309,Stanford Santa Clara County,37.42,-122.17,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94309,Stanford Santa Clara County,37.42,-122.17,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94309,Stanford Santa Clara County,37.42,-122.17,Sep,25.65,11.9,18.3,45,79,4,4.45
94309,Stanford Santa Clara County,37.42,-122.17,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94309,Stanford Santa Clara County,37.42,-122.17,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94309,Stanford Santa Clara County,37.42,-122.17,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94309,Palo Alto Santa Clara County,37.42,-122.17,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94309,Palo Alto Santa Clara County,37.42,-122.17,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94309,Palo Alto Santa Clara County,37.42,-122.17,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94309,Palo Alto Santa Clara County,37.42,-122.17,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94309,Palo Alto Santa Clara County,37.42,-122.17,May,16.76,8.7,18.3,38,76,4.6,5.07
94309,Palo Alto Santa Clara County,37.42,-122.17,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94309,Palo Alto Santa Clara County,37.42,-122.17,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94309,Palo Alto Santa Clara County,37.42,-122.17,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94309,Palo Alto Santa Clara County,37.42,-122.17,Sep,25.65,11.9,18.3,45,79,4,4.45
94309,Palo Alto Santa Clara County,37.42,-122.17,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94309,Palo Alto Santa Clara County,37.42,-122.17,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94309,Palo Alto Santa Clara County,37.42,-122.17,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Jan,27.9,-5.1,15.5,63,66,3.4,1.03
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Feb,23.05,-3.1,15.1,59,70,3.8,1.5
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Mar,27.8,-0.7,14.8,51,69,4.5,2.29
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Apr,17.34,3.7,16.3,43,74,4.8,3.61
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,May,16.76,8.7,18.3,38,76,4.6,5.07
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Jun,8.75,13.5,19.9,31,82,4.4,6.66
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Jul,30.82,17.4,18.9,39,75,4.3,6.74
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Aug,41.84,16.3,17.7,44,76,4.1,5.76
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Sep,25.65,11.9,18.3,45,79,4,4.45
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Oct,18.82,6.8,17.6,48,78,3.7,2.93
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Nov,24.51,0.4,15.2,56,68,3.6,1.61
94310,Palo Alto Santa Clara County,37.4418834,-122.1430195,Dec,23.77,-4.5,15.4,62,67,3.4,1.02
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Jan,126.26,9.2,8.8,78,59,3.2,1.27
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Feb,86.29,10.8,8.8,76,68,3.8,1.89
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Mar,87.01,11.2,8.9,73,73,4.4,2.62
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Apr,33.72,12.3,9.8,71,78,4.8,3.41
94401,San Mateo San Mateo County,37.5793536,-122.3164207,May,3.47,13.8,9.9,71,75,5.3,3.93
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Jun,1.15,15.6,10.3,70,72,5.2,4.36
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Jul,0.01,16.6,10.4,72,71,5,4.29
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Aug,0.13,17.1,10.2,74,70,4.7,3.9
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Sep,2.17,17.3,10.9,71,74,4.2,3.62
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Oct,21.21,15.5,11,72,72,3.7,2.65
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Nov,80.97,12.2,9.4,76,57,3.4,1.63
94401,San Mateo San Mateo County,37.5793536,-122.3164207,Dec,87.42,9.4,8.5,79,53,3.3,1.16
94402,San Mateo San Mateo County,37.5245965,-122.3390936,Jan,126.26,9.2,8.8,78,59,3.2,1.27
94402,San Mateo San Mateo County,37.5245965,-122.3390936,Feb,86.29,10.8,8.8,76,68,3.8,1.89
94402,San Mateo San Mateo County,37.5245965,-122.3390936,Mar,87.01,11.2,8.9,73,73,4.4,2.62
94402,San Mateo San Mateo County,37.5245965,-122.3390936,Apr,33.72,12.3,9.8,71,78,4.8,3.41
94402,San Mateo San Mateo County,37.5245965,-122.3390936,May,3.47,13.8,9.9,71,75,5.3,3.93
